,timestamp,open,high,low,close,volume,0,SMA1,SMA2,cross,up,upper,lower,adx,price_diff,gain,loss,avg_gain,avg_loss,rs,rsi,macd_value,signal_line,macd_histogram,market_trend
26,1715734800000.0,61422.5,61733.9,,61684.1,0.8111669,,,,null,,,,,310.1999999999971,310.1999999999971,-0.0,,,,,-26.358384373983426,-21.264760902333165,-5.093623471650261,BULL
27,1715738400000.0,61687.4,61860.9,,61772.9,0.84858845,,,,null,,,,,88.80000000000291,88.80000000000291,-0.0,48.74285714285725,90.33571428571433,0.5395746026725714,35.046992963895065,-27.44170622764068,-22.50014996739467,-4.94155626024601,BULL
28,1715742000000.0,61772.0,61995.0,,61933.5,3.03685888,,,,null,,,,,160.59999999999854,160.59999999999854,-0.0,54.47857142857148,90.33571428571433,0.6030679212461456,37.61961132484957,-28.361368803074583,-23.672393734530655,-4.688975068543929,BULL
29,1715745600000.0,61949.4,61970.1,,61924.5,3.08983733,,,,null,,,,,-9.0,0.0,9.0,54.47857142857148,86.07857142857158,0.6328935358061566,38.75902022563266,-29.287206402419542,-24.79535626810843,-4.491850134311111,BULL
30,1715749200000.0,61924.5,62025.6,,61926.3,1.02555207,,,,null,,,,,1.8000000000029104,1.8000000000029104,-0.0,54.5428571428573,79.86071428571424,0.6829748222351439,40.58140461828722,-30.20841486057907,-25.877967986602563,-4.330446873976506,BULL
31,1715752800000.0,61928.5,61966.5,,61955.3,0.77378676,,,,null,,,,,29.0,29.0,-0.0,55.578571428571585,78.67857142857143,0.7064003631411732,41.39710576718457,-31.09784695696726,-26.921943780675505,-4.1759031762917544,BULL
32,1715756400000.0,61956.3,62217.2,,62183.8,3.29576746,,,,null,,,,,228.5,228.5,-0.0,63.73928571428587,74.69642857142857,0.8533110207984721,46.042515866054444,-31.756395002892532,-27.888834025118914,-3.8675609777736177,BULL
33,1715760000000.0,62189.8,62217.3,,62142.1,2.70937958,,,,null,,,,,-41.700000000004366,0.0,41.700000000004366,62.02142857142878,76.18571428571444,0.8140821301331344,44.87570417075821,-32.454544469946995,-28.801976114084532,-3.6525683558624635,BULL
34,1715763600000.0,62149.6,62857.1,,62696.1,18.41217921,,,,null,,,,,554.0,554.0,-0.0,75.86428571428587,76.18571428571444,0.9957809863116445,49.894301686475316,-32.59736784631241,-29.56105446053011,-3.0363133857823,BULL
35,1715767200000.0,62696.0,62947.0,,62671.1,13.89052068,,,,null,,,,,-25.0,0.0,25.0,75.86428571428587,53.303571428571686,1.423249581239527,58.73309923410837,-32.76466084115964,-30.201775736656018,-2.5628851045036214,BULL
36,1715770800000.0,62667.4,62803.9,,62460.9,5.54022053,,,,null,,,,,-210.1999999999971,0.0,210.1999999999971,75.86428571428587,59.82500000000021,1.2681033968121287,55.91029926565417,-33.14127234527405,-30.789675058379625,-2.351597286894421,BULL
37,1715774400000.0,62474.2,64229.3,,63753.9,52.74786609,,,,null,,,,,1293.0,1293.0,-0.0,122.0428571428573,54.15714285714291,2.2534951200211033,69.26382357710395,-32.225626764084154,-31.076865399520532,-1.1487613645636223,BULL
38,1715778000000.0,63777.3,64667.4,,64157.5,69.01621622,,,,null,,,,,403.59999999999854,403.59999999999854,-0.0,136.45714285714297,52.06785714285719,2.620755881747719,72.38145755583761,-30.909664343802433,-31.043425188376915,0.133760844574482,BULL
39,1715781600000.0,64176.4,64450.0,,64450.0,8.27083953,,,,null,,,,,292.5,292.5,-0.0,146.90357142857152,48.76071428571439,3.0127444517688375,75.07939984667613,-29.30552040781913,-30.69584423226536,1.3903238244462308,BULL
40,1715785200000.0,64454.3,65000.0,,64714.2,26.55606568,,,,null,,,,,264.1999999999971,264.1999999999971,-0.0,153.03928571428565,48.76071428571439,3.1385776019922282,75.83710887724759,-27.442319008325285,-30.045139187477346,2.6028201791520615,BULL
41,1715788800000.0,64770.0,65086.3,,64776.1,21.82531824,,,,null,,,,,61.900000000001455,61.900000000001455,-0.0,155.25,41.035714285714285,3.783289817232376,79.0938864628821,-25.522836777781777,-29.140678705538235,3.6178419277564586,BULL
42,1715792400000.0,64799.0,65110.2,,65091.6,13.18091443,,,,null,,,,,315.5,315.5,-0.0,162.0928571428571,41.035714285714285,3.950043516100956,79.7981573950348,-23.29402609560202,-27.971348183550994,4.677322087948973,BULL
43,1715796000000.0,65065.2,65799.9,,65691.8,17.85283433,,,,null,,,,,600.2000000000044,600.2000000000044,-0.0,179.92500000000004,41.035714285714285,4.384595300261098,81.428502157785,-20.472544560027018,-26.4715874588462,5.999042898819184,BULL
44,1715799600000.0,65722.6,66401.7,,66045.3,148.99744941,,,,null,,,,,353.5,353.5,-0.0,192.55000000000004,39.86428571428561,4.830137968106088,82.84774724937,-17.306503535488446,-24.63857067417465,7.332067138686206,BULL
45,1715803200000.0,66040.3,66053.0,61273.01578373256,65925.8,11.15689414,,,,null,63874.645085832664,66866.5187832478,58281.142086317435,,-119.5,0.0,119.5,192.55000000000004,30.703571428571326,6.271257415377479,86.24722048919395,-14.269232801183534,-22.56470309957643,8.295470298392896,BULL
46,1715806800000.0,65936.8,66150.0,61250.40872288937,65843.2,6.07633194,,,,null,64023.58692928454,67212.74186663899,58061.25378553492,,-82.60000000000582,0.0,82.60000000000582,192.55000000000004,30.417857142857297,6.330163203005722,86.35773894379389,-11.323507975983375,-20.316464074857823,8.992956098874448,BULL
47,1715810400000.0,65856.2,66260.3,61230.631448388776,66111.1,8.02827618,,,,null,64186.92072552427,67586.65339423009,57830.89877968296,,267.90000000000873,267.90000000000873,-0.0,198.52857142857178,30.417857142857297,6.5267112833156995,86.71398486857495,-8.119085853541037,-17.876988430594466,9.757902577053429,BULL
48,1715814000000.0,66111.1,66386.0,61221.23647471768,66197.9,19.014977,,,,null,64351.21569919536,67950.69180734467,57621.760366568364,,86.79999999998836,86.79999999998836,-0.0,194.52142857142852,30.417857142857297,6.39497475636958,86.47730339932991,-4.837576428784814,-15.269106030232537,10.431529601447723,BULL
49,1715817600000.0,66208.7,66600.8,61223.44190806782,66088.9,13.51760511,,,,null,64500.610265845215,68269.35387728922,57454.698296623814,,-109.0,0.0,109.0,193.617857142857,34.31071428571444,5.643072759446207,84.94672516452516,-1.6747238126117736,-12.550229586708385,10.875505774096611,BULL
50,1715821200000.0,66078.1,66163.4,61237.84851553887,65948.1,6.04114333,,,,null,64636.52974533068,68545.01315959125,57329.365101278294,,-140.79999999998836,0.0,140.79999999998836,192.12857142857138,39.33928571428545,4.8838856105311255,83.00442826063485,1.3380687602548278,-9.772569917315742,11.11063867757057,BULL
51,1715824800000.0,65948.2,66073.5,61257.64644272153,65857.4,3.89797699,,,,null,64761.02312249585,68789.9063042363,57228.763260981075,,-90.70000000001164,0.0,90.70000000001164,189.71428571428572,42.578571428571585,4.455628250293558,81.67030534116412,4.2512697164929705,-6.967801990554,11.219071707046972,BULL
52,1715828400000.0,65903.3,66064.8,61275.52060314539,65995.2,0.77970093,,,,null,64886.19678815896,69038.47440092456,57123.24299037978,,137.8000000000029,137.8000000000029,-0.0,194.63571428571439,36.1678571428573,5.381455514959987,84.32959381044482,7.293329215070116,-4.115575749429178,11.408904964499294,BULL
53,1715832000000.0,65995.2,65995.3,61320.63557638668,65806.9,3.63346883,,,,null,65004.88616274375,69241.77433705439,57083.74740207604,,-188.3000000000029,0.0,188.3000000000029,194.63571428571439,36.31428571428608,5.359756097560925,84.27612655800563,10.138243764493382,-1.2648118466446663,11.403055611138047,BEAR
54,1715835600000.0,65812.4,65885.2,61371.409889019735,65773.1,2.41294635,,,,null,65117.64663271939,69425.81888797399,57063.23763376513,,-33.79999999998836,0.0,33.79999999998836,183.55714285714308,37.52142857142852,4.892061679040561,83.0280120189978,12.940866752272996,1.5763238731388662,11.36454287913413,BEAR
55,1715839200000.0,65758.7,65980.2,61431.0488163211,65937.1,8.04627701,,,,null,65235.572922809355,69610.77564527084,57055.84609385961,,164.0,164.0,-0.0,186.24285714285725,37.52142857142852,4.963639824861993,83.23171704919082,15.89882291192771,4.440823680896635,11.457999231031074,BULL
56,1715842800000.0,65937.2,66272.9,61495.75323549565,66161.4,4.3272459,,,,null,65360.72937320001,69805.45193156003,57051.030677135626,,224.29999999998836,224.29999999998836,-0.0,188.51785714285688,37.52142857142852,5.024271844660194,83.40048348106366,19.071850690488645,7.367029082815037,11.704821607673608,BULL
57,1715846400000.0,66161.3,66423.1,61568.526692843894,66272.4,12.48787943,,,,null,65486.668959330025,69992.53256578908,57062.66308638484,,111.0,111.0,-0.0,192.4821428571426,37.199999999999946,5.174251152073733,83.80370387647525,22.346169255193672,10.362857117290766,11.983312137902907,BULL
58,1715850000000.0,66291.4,66349.9,61642.14360754046,66349.9,26.623116,,,,null,65611.11726202475,70175.43696468168,57077.823904883546,,77.5,77.5,-0.0,195.1857142857139,37.199999999999946,5.246927803379414,83.99213130878465,25.688018841559824,13.427889462144579,12.260129379415245,BULL
59,1715853600000.0,66350.0,66350.0,61731.897237176585,66159.0,4.16858829,,,,null,65720.53319760603,70307.46455209989,57144.96588268273,,-190.89999999999418,0.0,190.89999999999418,194.14999999999964,44.01785714285688,4.410709939148091,81.51813696822475,28.8291926171878,16.508150093153226,12.321042524034574,BULL
60,1715857200000.0,66164.0,66564.1,61818.926553588084,66512.8,6.29689303,,,,null,65842.66909858584,70469.97302533328,57191.62262684065,,353.8000000000029,353.8000000000029,-0.0,198.62499999999974,44.01785714285688,4.5123732251521504,81.85899322932005,32.31416933679429,19.66935394188144,12.644815394912854,BULL
61,1715860800000.0,66508.6,66697.8,61909.007388839775,66000.3,18.10042249,,,,null,65935.08391550806,70565.07192117658,57279.01938317125,,-512.5,0.0,512.5,198.62499999999974,60.83214285714244,3.26513239006636,76.5540689351394,35.276910112930636,22.79086517609128,12.486044936839356,BEAR
62,1715864400000.0,66008.7,66310.5,62004.261519249776,66310.4,11.36245881,,,,null,66037.23413292413,70675.15263864963,57366.34301352428,,310.09999999999127,310.09999999999127,-0.0,189.91428571428514,60.83214285714244,3.1219397639875655,75.73957754703821,38.54034092751681,25.940760326376385,12.599580601140424,BULL
63,1715868000000.0,66303.5,66364.7,62122.29970044512,65607.5,17.22323211,,,,null,66102.38725607662,70679.48794505284,57545.199011468896,,-702.8999999999942,0.0,702.8999999999942,189.91428571428514,85.04285714285652,2.2331597513858656,69.07050449420699,41.09207227402658,28.971022715906425,12.121049558120152,BEAR
64,1715871600000.0,65607.6,65856.7,62250.9358552579,65812.4,13.67147054,,,,null,66169.79023169864,70676.4727646055,57744.25332235105,,204.89999999999418,204.89999999999418,-0.0,197.23214285714207,77.53571428571377,2.5437586365730147,71.78137388704756,43.84067084308481,31.944952341342102,11.895718501742707,BEAR
65,1715875200000.0,65819.4,65819.4,62374.11718937413,65143.0,46.98828507,,,,null,66209.1741149737,70619.48957941323,57963.8017249346,,-669.3999999999942,0.0,669.3999999999942,151.05357142857065,101.44285714285641,1.4890508379101566,59.824042772882265,45.912551350542344,34.73847214318215,11.174079207360194,BEAR
66,1715878800000.0,65139.0,65374.3,62489.18605160934,65025.0,16.50714524,,,,null,66242.88786143415,70559.64494273267,58172.4289703108,,-118.0,0.0,118.0,136.639285714285,105.65714285714213,1.2932328285559782,56.3934377901921,47.8603106352748,37.36283984160068,10.497470793674118,BEAR
67,1715882400000.0,65025.0,65187.7,62608.08001990644,65113.9,7.08445779,,,,null,66275.54171922401,70493.12267343921,58390.49906569124,,88.90000000000146,88.90000000000146,-0.0,129.36785714285648,105.65714285714213,1.224411844240132,55.0442961994925,49.89090662505623,39.868453198291796,10.022453426764436,BEAR
68,1715886000000.0,65109.8,65513.0,62729.775432793176,65176.6,5.64376336,,,,null,66306.30717590249,70419.3186804782,58616.763928217464,,62.69999999999709,62.69999999999709,-0.0,122.1714285714279,105.65714285714213,1.156300703082749,53.62427890644599,51.977926381194266,42.29034783487229,9.687578546321973,BEAR
69,1715889600000.0,65202.9,65282.6,62852.99097143197,65240.3,2.97790717,,,,null,66335.38294161152,70340.13370731799,58848.240205725495,,63.700000000004366,63.700000000004366,-0.0,122.23571428571371,105.65714285714213,1.156909140075719,53.637360915217094,54.122195219955756,44.65671731188898,9.465477908066774,BEAR
70,1715893200000.0,65252.0,65476.7,62994.9669874854,65465.8,3.59831722,,,,null,66363.30692555806,70236.89785434163,59121.376058701826,,225.5,225.5,-0.0,119.021428571428,105.65714285714213,1.1264872904272603,52.97408996979817,56.48509495215694,47.022392839942576,9.462702112214366,BEAR
71,1715896800000.0,65465.9,65465.9,63155.02816040062,65400.4,1.48156478,,,,null,66378.31097003417,70085.08620111275,59448.252929322036,,-65.40000000000146,0.0,65.40000000000146,97.58571428571356,107.99285714285647,0.9036311925391881,47.46881623293142,58.77550179056561,49.37301463006719,9.402487160498424,BEAR
72,1715900400000.0,65410.0,65410.0,63298.80949907795,65192.0,0.99337661,,,,null,66387.0470226612,69938.52017478192,59747.33634695722,,-208.40000000000146,0.0,208.40000000000146,84.96071428571356,115.43571428571366,0.736000247509434,42.396321576874335,60.85084256407572,51.6685802168689,9.182262347206823,BEAR
73,1715904000000.0,65232.9,65412.5,63445.89512758412,65336.0,5.61007422,,,,null,66394.87878545938,69786.20999201594,60054.56392102756,,144.0,144.0,-0.0,90.1035714285707,111.16785714285652,0.8105181996337565,44.767194265029396,63.06362937580707,53.94759004865654,9.116039327150531,BEAR
74,1715907600000.0,65450.5,65458.2,63589.29234988782,65334.2,0.22791349,,,,null,66399.33808489479,69630.89068015279,60357.739754629816,,-1.8000000000029104,0.0,1.8000000000029104,90.1035714285707,108.28214285714213,0.8321184735644304,45.41837689925826,65.2678645315973,56.21164494524469,9.056219586352604,BEAR
75,1715911200000.0,65334.1,65420.8,63742.03488148568,65385.0,0.89916366,,,,null,66397.05207503607,69450.32184761902,60688.76510890272,,50.80000000000291,50.80000000000291,-0.0,82.34999999999907,108.28214285714213,0.7605132095385697,43.1983813252898,67.51609043807548,58.47253404381085,9.043556394264627,BEAR
76,1715914800000.0,65381.2,65798.1,63907.44955300844,65600.0,2.94305182,,,,null,66391.36349046981,69247.8645185504,61050.94852492785,,215.0,215.0,-0.0,86.9285714285709,108.28214285714213,0.802796926019988,44.5306353939882,69.97212481803581,60.77245219865584,9.199672619379967,BULL
77,1715918400000.0,65600.1,65628.1,64079.75654943891,65435.0,0.51668503,,,,null,66370.34779838717,69004.52773467767,61445.57661314841,,-165.0,0.0,165.0,86.9285714285709,110.28214285714213,0.7882379610738693,44.07903076839495,72.25590961111448,63.06914368114757,9.186765929966903,BEAR
78,1715922000000.0,65449.2,65691.2,64250.08651687154,65691.2,1.12501483,,,,null,66352.51348312847,68770.30449432395,61832.29550567606,,256.1999999999971,256.1999999999971,-0.0,96.07857142857081,105.25357142857112,0.9128295612636119,47.721426924236695,74.78852516743791,65.41301997840564,9.375505189032268,BULL
79,1715925600000.0,65696.0,66115.2,64443.27010132978,65982.0,7.52250017,,,,null,66326.28207258327,68491.74583952478,62277.80633438827,,290.8000000000029,290.8000000000029,-0.0,106.4642857142852,102.01428571428498,1.0436213415488051,51.067255970123746,77.60376921598072,67.85116982592066,9.752599390060055,BULL
80,1715929200000.0,65954.0,66446.5,64603.887501011865,66389.1,8.47725553,,,,null,66326.2298902925,68306.92363796523,62623.19375333913,,407.1000000000058,407.1000000000058,-0.0,116.08214285714244,102.01428571428498,1.1379008542221019,53.22514615094905,80.81691527288058,70.44431891531265,10.372596357567929,BULL
81,1715932800000.0,66391.1,66444.8,64783.7578158589,66116.6,11.62033225,,,,null,66296.16392327152,68035.43094679604,63044.490792334385,,-272.5,0.0,272.5,116.08214285714244,105.02142857142773,1.1053186424539259,52.501251837374326,83.74818321588828,73.10509177542778,10.643091440460495,BULL
82,1715936400000.0,66116.6,66383.0,65017.54859948362,66343.1,12.05391524,,,,null,66231.16444399464,67626.8226651823,63621.89037829596,,226.5,226.5,-0.0,124.17142857142815,103.8142857142853,1.196091922388882,54.46456544896298,86.89666393093648,75.86340620652953,11.033257724406951,BULL
83,1715940000000.0,66343.2,66512.7,65132.92458060597,66490.0,8.59707206,,,,null,66234.74933243752,67501.8477970438,63865.826115999684,,146.89999999999418,146.89999999999418,-0.0,123.56071428571366,103.8142857142853,1.1902091647172135,54.34226026859339,90.18221972935862,78.72716891109536,11.45505081826326,BULL
84,1715943600000.0,66490.0,66507.5,65222.635719613965,66243.9,8.42858787,,64061.69764705882,,null,66235.75123690777,67400.83408179566,64057.55287472608,,-246.10000000000582,0.0,246.10000000000582,115.5499999999998,112.60357142857121,1.0261663865013164,50.645711691686365,93.2120222537269,81.62413957962167,11.58788267410523,BULL
85,1715947200000.0,66243.8,66491.5,65293.536309865754,66417.3,14.15202685,,64102.63647058823,,null,66250.3854292647,67350.7619165735,64193.15982255696,,173.40000000000873,173.40000000000873,-0.0,117.77857142857154,112.60357142857121,1.045957689745951,51.12313392345024,96.40570304713037,84.58045227312341,11.82525077400696,BULL
86,1715950800000.0,66354.7,66432.7,65347.095044816844,65944.8,8.73527919,,64139.52470588236,,null,66250.33104213967,67289.05243906092,64308.37364789559,,-472.5,0.0,472.5,115.01071428571439,129.47857142857123,0.8882606057262669,47.04120834976707,99.11783255445334,87.4879283293894,11.629904225063939,BEAR
87,1715954400000.0,65983.1,66796.9,65394.43943882739,66796.8,9.84681026,,64188.48470588236,,null,66290.84316986827,67321.70746056527,64363.575148130374,,852.0,852.0,-0.0,145.43928571428583,122.66071428571429,1.1857038870286805,54.2481483455001,102.67236341435637,90.52481534638281,12.14754806797356,BULL
88,1715958000000.0,66796.9,67395.0,65412.251080109716,67190.5,34.3391947,,64242.465882352946,,null,66364.28805032508,67459.13056607275,64317.40856436204,,393.6999999999971,393.6999999999971,-0.0,146.86428571428561,122.66071428571429,1.1973212985878576,54.4900420051148,106.6091517596069,93.74168262902762,12.86746913057928,BULL
89,1715961600000.0,67202.2,67280.9,65416.039413983504,66931.6,11.75660653,,64294.71294117647,,null,66414.40406427736,67562.52341211529,64267.92006614557,,-258.8999999999942,0.0,258.8999999999942,146.86428571428561,113.60357142857121,1.2927787733031548,56.3848020731925,110.27542243328207,97.0484305898785,13.226991843403567,BULL
90,1715965200000.0,66931.7,66959.1,65416.58939847704,66756.6,5.4185366,,64344.33529411765,,null,66444.78016674034,67627.19955024314,64234.17001497424,,-175.0,0.0,175.0,135.7892857142859,119.85357142857121,1.1329598617360506,53.11679240011184,113.75575274760195,100.3898950214232,13.365857726178746,BULL
91,1715968800000.0,66722.5,66834.9,65419.662244071806,66814.0,13.63546775,,64392.67529411765,,null,66480.32471244992,67700.08655108474,64199.90040543699,,57.39999999999418,57.39999999999418,-0.0,137.83928571428572,94.75,1.4547681869581606,59.26295585412668,117.28274454391067,103.76846492592071,13.514279617989956,BULL
92,1715972400000.0,66813.9,67050.0,65421.98695415162,67050.0,59.2107198,,64451.623529411765,,null,66530.46956758753,67805.22457303882,64147.23194870032,,236.0,236.0,-0.0,138.95000000000022,94.75,1.4664907651715062,59.45656824989306,121.03458341630176,107.22168862399693,13.812894792304832,BULL
93,1715976000000.0,67022.7,67039.2,65423.05022762978,66889.0,2.82392843,,64509.00235294118,,null,66563.22803323978,67874.43250969128,64111.84575117827,,-161.0,0.0,161.0,138.95000000000022,76.59285714285735,1.8141378345612214,64.46513785790029,124.61418314774346,110.70018752874624,13.91399561899722,BULL
94,1715979600000.0,66891.3,66892.7,65424.62199457131,66790.2,2.38142822,,64567.08588235294,,null,66587.40844021131,67924.6128526973,64087.41758208531,,-98.80000000000291,0.0,98.80000000000291,138.95000000000022,75.90714285714317,1.8305260186317822,64.67087765957442,128.08415934174263,114.17698189134552,13.907177450397114,BEAR
95,1715983200000.0,66823.0,66823.0,65428.77859409001,66756.7,4.16393319,,64625.46352941176,,null,66612.28662330129,67973.32085689426,64067.74436049703,,-33.5,0.0,33.5,135.77500000000015,77.10357142857174,1.7609430728611741,63.780491896788845,131.5100356107796,117.64359263523235,13.866442975547244,BEAR
96,1715986800000.0,66758.2,67041.1,65433.86344208342,67041.1,1.45536923,,64688.27647058824,,null,66654.7235144383,68058.71259764642,64029.874358875306,,284.40000000000873,284.40000000000873,-0.0,143.69285714285772,77.10357142857174,1.8636342581870395,65.07933940442877,135.20936092065676,121.15674629231724,14.052614628339526,BULL
97,1715990400000.0,67029.8,67029.8,65444.302163038,66910.4,0.47911788,,64748.464705882354,,null,66690.06740217938,68122.69742719196,64011.67213802542,,-130.70000000001164,0.0,130.70000000001164,141.41785714285757,81.7714285714293,1.729428721173994,63.36229657721651,138.76683069011779,124.67876317187736,14.088067518240422,BULL
98,1715994000000.0,66877.8,66982.4,65451.893006911436,66931.6,2.10804517,,64811.44705882353,,null,66723.18960178421,68185.18068588788,63989.90192280775,,21.20000000001164,21.20000000001164,-0.0,134.1214285714294,81.7714285714293,1.640199161425572,62.124069478908126,142.3345351594471,128.20991756939134,14.124617590055777,BULL
99,1715997600000.0,66974.9,67009.9,65465.98443580969,66906.7,0.48098325,,64872.6788235294,,null,66756.9155641903,68241.486361828,63981.41363817198,,-24.90000000000873,0.0,24.90000000000873,134.1214285714294,80.32500000000098,1.6697345604908527,62.543092680489494,145.86640561522654,131.74121517855838,14.125190436668163,BULL
100,1716001200000.0,66906.7,66984.1,65481.97544768788,66958.2,1.72584959,,64933.32941176471,,null,66792.45063926863,68299.4971095865,63974.928977370015,,51.5,51.5,-0.0,135.9607142857151,72.88214285714379,1.8654873327779558,65.10192215609808,149.4388278788465,135.280737718616,14.1580901602305,BULL
101,1716004800000.0,66973.4,66973.4,65494.16401546303,66885.0,1.83677342,,64993.50470588235,,null,66821.47511497175,68347.88287940678,63967.756251028,,-73.19999999999709,0.0,73.19999999999709,130.81785714285797,75.4964285714294,1.7327688159326282,63.407076582190726,152.92716017500788,138.81002220989438,14.1171379651135,BEAR
102,1716008400000.0,66839.7,66887.4,65501.324200298804,66858.2,3.76485307,,65057.788235294116,,null,66844.61058230989,68389.38992162264,63956.544860986054,,-26.80000000000291,0.0,26.80000000000291,130.81785714285797,76.38928571428654,1.712515779138802,63.13385501051388,156.377977910568,142.32361335002912,14.054364560538886,BEAR
103,1716012000000.0,66883.7,66915.0,65506.553818916786,66915.0,1.30890771,,65123.80588235294,,null,66867.32009412668,68432.20131061807,63941.67260242541,,56.80000000000291,56.80000000000291,-0.0,131.0321428571437,76.38928571428654,1.715320959371632,63.171941182547506,159.8748613154312,145.83386294310955,14.040998372321638,BEAR
